TIMESTAMP;WEBSITE;GDS;DEPARTURE;ARRIVAL;ADULTS;CHILDREN;INFANTS;TRAIN;DISTANCE;SMS;EXTRA_BAGGAGE;NO_GDS;DEVICE_COMPUTER;DEVICE_OTHER;DEVICE_SMARTPHONE;DEVICE_TABLET;HAUL_TYPE_CONTINENTAL;HAUL_TYPE_DOMESTIC;HAUL_TYPE_INTERCONTINENTAL;TRIP_TYPE_MULTI_DESTINATION;TRIP_TYPE_ONE_WAY;TRIP_TYPE_ROUND_TRIP;PRODUCT
26;47;1;27;27;2;1;0;False;9573.63;True;False;0;1;0;0;0;0;0;1;0;1;0;1
26;31;1;26;27;1;0;0;False;431.301;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;45;1;28;28;2;1;0;False;795.115;True;False;1;1;0;0;0;1;0;0;1;0;0;1
26;47;0;26;26;1;0;0;False;392.476;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;13;0;43;44;2;0;0;False;929.8380000000001;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;2;27;28;2;0;0;False;63.0055;False;False;0;0;0;1;0;1;0;0;0;0;1;1
26;18;0;29;32;1;0;0;False;1058.65;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;57;1;29;32;1;0;0;False;7393.02;True;False;0;0;1;0;0;0;0;1;0;0;1;1
26;50;0;31;31;2;0;0;False;1005.08;False;False;2;1;0;0;0;1;0;0;0;0;1;1
26;47;2;34;50;1;0;0;False;3919.68;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;54;1;26;26;1;0;0;False;2692.51;True;False;0;0;0;1;0;0;0;1;0;1;0;1
26;47;0;27;27;1;0;0;False;852.3739999999999;False;True;1;1;0;0;0;1;0;0;0;1;0;1
26;11;1;29;31;1;0;0;False;1466.21;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;45;0;26;27;1;0;0;False;1539.14;False;False;2;0;0;0;1;1;0;0;1;0;0;1
26;31;0;27;27;1;0;0;False;414.94199999999995;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;31;1;31;33;3;0;0;False;1340.23;True;False;2;1;0;0;0;1;0;0;1;0;0;1
26;32;0;27;27;1;0;0;False;699.6189999999999;True;False;1;1;0;0;0;0;1;0;0;1;0;1
26;11;0;30;30;1;0;0;False;1591.58;False;False;1;1;0;0;0;0;0;1;0;1;0;1
26;37;2;27;27;1;0;0;False;776.818;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;11;0;28;28;2;0;0;False;1608.16;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;45;1;6;9;1;0;0;False;9077.28;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;31;0;28;30;2;0;0;False;2263.91;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;31;0;29;29;1;0;0;False;1491.45;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;47;1;29;29;1;0;0;False;799.8810000000001;True;False;0;1;0;0;0;0;0;1;0;1;0;1
26;18;0;32;33;1;0;0;False;901.802;True;False;2;1;0;0;0;0;1;0;0;0;1;1
26;47;0;29;29;1;0;0;False;1799.21;True;False;1;0;0;1;0;0;0;1;0;1;0;1
26;47;1;40;41;2;0;0;False;745.243;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;11;0;41;41;2;2;0;False;3495.8;True;False;2;1;0;0;0;0;1;0;1;0;0;1
26;45;0;38;39;2;0;0;False;1832.23;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;18;0;32;32;2;0;0;False;632.3;True;False;1;0;0;0;1;0;1;0;0;1;0;1
26;32;0;27;27;1;0;0;False;1964.91;False;True;1;0;0;1;0;0;1;0;0;1;0;1
26;37;1;29;32;1;0;0;False;4160.79;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;47;0;38;38;1;0;0;False;1508.42;True;True;1;1;0;0;0;0;0;1;0;1;0;1
26;54;1;33;35;1;0;0;False;9179.95;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;12;1;29;29;2;0;0;False;456.53;False;False;0;0;0;0;1;1;0;0;0;1;0;1
26;45;1;27;28;1;0;0;False;3718.09;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;47;1;28;28;3;0;0;False;607.082;False;True;0;1;0;0;0;0;1;0;0;1;0;1
26;49;2;27;27;1;0;0;False;1741.26;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;45;1;26;27;2;0;0;False;841.797;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;11;1;32;45;1;0;0;False;2753.45;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;2;0;27;27;1;0;0;False;1675.67;True;False;1;1;0;0;0;0;1;0;0;1;0;1
26;13;0;27;28;2;0;0;False;320.67900000000003;True;False;2;1;0;0;0;1;0;0;1;0;0;1
26;47;1;31;33;1;0;0;False;1926.16;False;False;1;1;0;0;0;0;0;1;0;0;1;1
26;47;1;27;28;2;0;0;False;958.586;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;45;0;36;37;1;0;0;False;393.92199999999997;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;33;37;1;0;0;False;15712.7;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;11;0;27;27;1;0;0;False;1018.9;False;False;1;1;0;0;0;0;0;1;0;1;0;1
26;31;0;32;33;1;0;0;False;1474.86;False;False;1;0;0;1;0;1;0;0;0;0;1;1
26;13;0;29;29;1;0;0;False;2073.58;True;True;1;1;0;0;0;1;0;0;0;1;0;1
26;50;1;30;31;1;0;0;False;9136.05;False;False;1;1;0;0;0;0;0;1;1;0;0;1
26;18;1;31;31;4;0;0;False;624.263;False;False;0;0;0;0;1;0;1;0;0;1;0;1
26;45;1;26;26;1;0;0;False;2612.07;True;False;0;1;0;0;0;0;0;1;0;1;0;1
26;37;1;27;27;1;0;0;False;4193.18;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;26;1;28;28;1;0;0;False;622.737;False;False;0;0;0;1;0;1;0;0;0;1;0;1
26;45;0;33;33;1;0;0;False;1523.78;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;47;1;29;29;1;0;0;False;675.342;True;False;0;1;0;0;0;0;1;0;0;1;0;1
26;37;1;26;27;2;0;1;False;880.087;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;18;0;32;32;1;0;0;False;894.834;True;True;1;0;0;1;0;0;1;0;0;1;0;1
26;11;0;30;30;2;0;0;False;1129.31;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;12;0;27;27;1;0;0;False;816.549;False;True;1;1;0;0;0;1;0;0;0;1;0;1
26;11;0;31;31;1;0;0;False;1763.71;True;False;1;1;0;0;0;0;1;0;0;1;0;1
26;45;1;29;30;2;0;0;False;7892.25;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;18;0;28;28;1;0;0;False;1172.27;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;11;0;27;28;1;0;0;False;456.815;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;47;2;41;42;1;0;0;False;2390.77;False;True;0;1;0;0;0;1;0;0;0;0;1;1
26;18;0;52;1;2;0;0;False;8286.31;True;True;1;1;0;0;0;0;0;1;0;0;1;1
26;47;1;33;35;1;0;0;False;1811.96;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;12;0;29;30;1;0;0;False;1098.02;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;31;32;1;0;0;False;6188.18;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;54;0;27;27;1;0;0;False;1255.87;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;37;2;40;40;2;0;0;False;754.176;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;26;1;26;26;1;0;0;False;627.977;True;False;0;1;0;0;0;0;1;0;0;1;0;1
26;37;0;29;30;1;0;0;False;1098.02;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;18;1;27;27;1;0;0;False;1215.71;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;9;1;28;32;1;0;0;False;1764.1;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;58;1;28;29;1;0;0;False;1205.19;True;False;0;0;1;0;0;1;0;0;0;0;1;1
26;11;1;30;30;1;0;0;False;1422.52;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;45;1;8;9;2;0;0;False;600.7819999999999;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;13;1;36;38;1;0;0;False;1866.0;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;37;0;1;2;2;0;0;False;9370.58;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;37;1;26;26;1;0;0;False;433.79900000000004;False;False;0;0;0;1;0;0;1;0;0;1;0;1
26;37;0;29;29;1;0;0;False;1898.92;True;False;1;1;0;0;0;0;0;1;0;1;0;1
26;12;0;27;27;1;0;0;False;2094.97;False;True;1;1;0;0;0;0;0;1;0;1;0;1
26;11;0;32;32;1;0;0;False;754.6560000000001;False;True;1;1;0;0;0;0;1;0;0;1;0;1
26;54;2;39;40;1;0;0;False;2552.08;True;True;0;0;0;1;0;1;0;0;0;0;1;1
26;47;0;31;34;2;0;0;False;9102.63;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;31;0;28;30;1;0;0;False;336.16;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;26;1;27;28;2;0;0;False;1496.78;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;31;0;30;30;1;0;0;False;3110.2;False;False;1;0;0;0;1;1;0;0;0;1;0;1
26;18;1;26;27;1;0;0;False;468.55400000000003;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;11;0;29;29;3;0;0;False;1065.56;True;False;2;1;0;0;0;1;0;0;0;0;1;1
26;11;1;27;28;1;0;0;False;141.347;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;45;1;36;37;3;0;0;False;1369.31;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;26;1;28;28;1;0;0;False;1652.23;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;31;1;32;34;1;0;0;False;860.347;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;45;1;27;27;1;0;0;False;1396.03;True;False;1;0;0;0;1;1;0;0;1;0;0;1
26;18;0;27;27;2;0;0;False;993.2180000000001;False;False;1;0;0;1;0;1;0;0;0;1;0;1
26;18;1;31;50;1;0;0;False;9772.31;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;0;1;33;33;2;0;0;False;906.24;True;True;1;1;0;0;0;1;0;0;1;0;0;1
26;54;2;28;28;2;0;0;False;1831.08;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;54;1;27;27;1;0;0;False;1405.15;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;32;0;31;31;3;3;0;False;1946.98;True;False;1;0;0;1;0;0;1;0;0;0;1;1
26;47;1;28;33;1;0;0;False;9448.12;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;47;2;29;30;1;0;0;False;1488.6;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;47;1;30;30;1;0;0;False;607.082;False;False;0;0;0;1;0;0;1;0;0;1;0;1
26;45;0;30;31;2;0;0;False;1168.13;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;54;2;35;36;3;0;0;False;2062.19;True;True;0;0;0;1;0;1;0;0;0;0;1;1
26;47;1;28;29;1;1;0;False;625.031;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;47;0;41;43;1;1;0;False;9370.58;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;45;1;37;37;1;0;0;False;1031.96;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;47;0;36;38;1;0;0;False;1141.65;False;False;1;1;0;0;0;0;0;1;0;0;1;1
26;11;0;27;27;2;0;0;False;1053.5;True;False;1;0;0;1;0;1;0;0;0;1;0;1
26;37;2;27;27;1;0;0;False;694.11;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;54;0;29;29;1;0;0;False;5268.72;True;False;2;1;0;0;0;0;0;1;0;0;1;1
26;11;0;26;26;1;1;0;True;0.0;False;False;1;0;0;1;0;0;0;1;0;1;0;1
26;47;1;28;28;1;0;0;False;1384.12;True;True;0;1;0;0;0;1;0;0;0;1;0;1
26;37;0;31;32;1;0;0;False;1753.88;False;False;1;0;0;1;0;0;0;1;0;0;1;1
26;37;1;29;29;1;0;1;False;1744.72;False;False;0;0;0;1;0;0;0;1;0;1;0;1
26;13;1;30;30;2;0;0;False;1138.77;True;False;0;0;0;1;0;0;1;0;0;1;0;1
26;37;1;27;34;1;0;0;False;9448.12;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;54;1;29;30;1;0;0;False;8807.23;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;45;1;27;27;1;0;0;False;940.7439999999999;False;True;0;1;0;0;0;1;0;0;0;1;0;1
26;47;1;29;29;1;0;0;False;498.31300000000005;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;11;0;27;27;1;0;0;False;565.002;False;False;1;0;0;1;0;0;0;1;0;1;0;1
26;58;0;31;32;3;0;0;False;2940.81;True;True;1;0;1;0;0;0;0;1;0;0;1;1
26;18;0;30;30;1;0;0;False;1290.53;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;26;0;30;32;1;0;0;False;1197.22;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;31;1;28;29;2;0;0;False;1899.18;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;12;1;27;32;2;0;0;False;1487.09;False;True;0;1;0;0;0;1;0;0;0;0;1;1
26;54;1;52;1;2;0;0;False;9258.73;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;47;1;35;35;1;0;0;False;1339.68;True;False;0;1;0;0;0;0;0;1;0;1;0;1
26;37;1;27;27;1;0;0;False;958.586;False;False;0;1;0;0;0;0;1;0;0;1;0;1
26;11;0;43;43;2;0;0;False;1252.36;True;False;1;1;0;0;0;0;1;0;0;1;0;1
26;47;1;26;30;2;0;0;False;9448.12;False;False;0;0;0;1;0;0;0;1;0;0;1;1
26;54;2;35;36;1;0;0;False;2004.52;False;False;0;1;0;0;0;1;0;0;1;0;0;1
26;47;1;27;27;1;0;0;False;1060.17;False;False;0;0;0;1;0;0;0;1;0;1;0;1
26;11;1;30;32;2;0;0;False;2253.07;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;47;1;28;28;1;0;0;False;1739.85;True;False;0;1;0;0;0;0;0;1;0;1;0;1
26;45;1;43;44;2;0;0;False;471.01;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;18;1;27;27;1;0;0;False;528.599;False;False;0;0;0;0;1;0;1;0;0;1;0;1
26;11;0;32;32;2;0;0;False;2912.08;True;True;1;1;0;0;0;1;0;0;0;1;0;1
26;26;0;27;27;1;0;0;False;719.5830000000001;True;False;1;0;0;1;0;1;0;0;0;1;0;1
26;12;0;28;29;4;0;0;False;3093.94;True;True;2;0;0;1;0;1;0;0;0;0;1;1
26;54;1;26;36;2;0;0;False;9593.39;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;31;1;27;27;1;0;0;False;502.907;False;False;0;0;0;1;0;0;1;0;0;0;1;1
26;13;0;29;29;1;0;0;False;7051.07;True;False;1;1;0;0;0;0;0;1;0;1;0;1
26;45;1;33;33;1;0;0;False;660.049;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;37;1;27;29;1;0;0;False;1541.93;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;54;1;33;35;4;0;0;False;1850.14;False;False;2;0;0;1;0;1;0;0;1;0;0;1
26;9;1;37;38;1;0;0;False;2836.88;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;45;1;34;35;2;0;0;False;1817.81;True;True;0;1;0;0;0;1;0;0;0;0;1;1
26;54;0;28;28;2;0;0;False;322.775;False;True;1;0;0;1;0;1;0;0;0;1;0;1
26;26;0;28;29;1;0;0;False;1446.33;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;31;1;30;30;1;0;0;False;1224.53;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;47;1;27;29;1;0;0;False;1898.92;False;True;2;1;0;0;0;0;0;1;1;0;0;1
26;37;1;28;32;1;0;0;False;1339.68;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;11;0;34;39;2;0;1;False;1769.5;True;False;2;0;0;1;0;0;1;0;0;0;1;1
26;54;1;28;28;1;0;0;False;1451.63;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;11;1;28;31;1;0;0;False;5190.35;False;False;0;0;0;1;0;1;0;0;0;0;1;1
26;57;1;1;7;2;1;0;False;359.86;True;False;0;0;1;0;0;0;1;0;0;0;1;1
26;47;1;28;28;1;0;0;False;1853.27;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;37;0;34;35;1;0;0;False;320.67900000000003;True;False;2;0;0;1;0;1;0;0;0;0;1;1
26;18;0;32;33;1;0;0;False;796.7310000000001;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;32;0;27;27;1;0;0;False;2374.32;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;31;0;30;31;6;3;0;False;2878.85;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;31;1;44;45;1;0;0;False;512.844;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;5;0;30;32;1;0;0;False;1220.85;True;False;2;1;0;0;0;1;0;0;1;0;0;1
26;37;1;29;30;1;0;0;False;616.372;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;13;1;27;27;1;0;0;False;1496.78;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;18;2;32;32;2;0;0;False;798.975;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;54;0;28;28;1;0;0;False;645.618;False;False;2;0;0;1;0;1;0;0;0;0;1;1
26;49;1;28;28;1;1;0;False;445.46;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;26;1;27;27;1;0;0;False;2836.07;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;47;0;26;26;1;0;0;False;852.3739999999999;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;13;1;30;32;1;0;0;False;3058.78;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;45;1;27;28;4;0;0;False;1138.24;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;47;1;27;27;2;0;0;False;1208.63;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;12;1;30;32;1;0;0;False;6853.64;False;False;0;0;0;1;0;0;0;1;0;0;1;1
26;37;1;39;40;1;0;0;False;1114.51;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;12;0;27;30;1;0;0;False;1367.23;False;False;2;0;0;1;0;0;0;1;1;0;0;1
26;26;1;35;35;1;0;0;False;1468.95;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;18;0;27;27;1;0;0;False;494.795;False;False;1;0;0;1;0;0;1;0;0;1;0;1
26;11;0;27;27;1;0;0;False;749.7819999999999;False;False;1;1;0;0;0;0;1;0;0;1;0;1
26;32;0;33;33;1;0;0;False;2301.94;True;False;1;0;0;1;0;0;1;0;0;1;0;1
26;45;1;27;30;1;0;0;False;2747.11;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;18;1;30;30;1;0;0;False;1483.68;False;False;0;0;0;1;0;1;0;0;0;1;0;1
26;45;1;26;26;1;0;0;False;1093.01;True;False;0;0;0;1;0;1;0;0;0;1;0;1
26;31;0;29;29;1;0;0;False;561.886;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;11;1;28;29;1;0;0;False;456.815;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;47;0;27;28;2;1;1;False;1596.64;False;False;1;0;0;1;0;0;0;1;0;0;1;1
26;11;0;32;33;2;0;0;False;1189.6;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;12;1;26;26;1;0;0;False;1753.88;False;False;0;0;0;0;1;0;0;1;0;1;0;1
26;11;1;26;27;1;0;0;False;578.888;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;13;0;32;32;1;0;0;False;6389.32;False;False;1;1;0;0;0;0;0;1;0;1;0;1
26;5;1;33;34;5;0;0;False;1672.87;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;45;1;37;38;2;0;0;False;1239.05;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;12;1;35;38;1;0;0;False;625.031;True;False;0;0;0;1;0;1;0;0;0;0;1;1
26;45;0;36;37;2;0;0;False;1373.87;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;45;1;27;29;1;0;0;False;6808.3;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;37;0;27;27;3;2;0;False;2094.97;False;False;1;1;0;0;0;0;0;1;0;1;0;1
26;54;0;38;39;1;0;0;False;1628.9;True;False;2;1;0;0;0;1;0;0;0;0;1;1
26;18;0;27;29;1;0;0;False;771.6360000000001;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;45;1;37;38;3;0;0;False;600.7819999999999;True;True;0;1;0;0;0;0;1;0;0;0;1;1
26;26;1;33;36;1;0;0;False;2998.55;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;47;1;27;28;1;0;0;False;346.22900000000004;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;54;0;29;29;1;0;0;False;3611.8;True;False;1;0;0;0;1;0;1;0;0;1;0;1
26;47;1;29;29;1;0;0;False;1619.35;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;11;0;34;34;1;0;0;False;1195.58;False;True;1;1;0;0;0;1;0;0;0;1;0;1
26;11;1;27;27;4;0;0;False;1877.27;True;False;0;0;0;1;0;0;0;1;0;1;0;1
26;26;1;27;28;1;0;0;False;1496.78;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;18;0;31;33;1;0;0;False;923.888;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;47;0;30;30;2;1;0;False;929.44;False;False;1;1;0;0;0;0;1;0;0;1;0;1
26;47;0;27;27;2;0;0;False;1389.9;True;True;1;1;0;0;0;1;0;0;0;1;0;1
26;37;1;43;44;4;0;0;False;784.3610000000001;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;5;2;32;41;1;0;0;False;1097.78;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;0;35;36;5;0;0;False;994.813;False;False;2;1;0;0;0;1;0;0;1;0;0;1
26;28;0;28;28;1;0;0;False;1138.99;True;False;2;1;0;0;0;1;0;0;1;0;0;1
26;47;1;31;33;1;0;0;False;1926.16;False;False;1;1;0;0;0;0;0;1;0;0;1;1
26;11;1;29;29;3;1;0;False;341.469;True;True;0;1;0;0;0;0;0;1;0;1;0;1
26;13;0;32;32;1;0;0;False;1228.43;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;47;2;27;27;1;0;0;False;456.699;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;45;1;32;34;1;0;0;False;896.4939999999999;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;54;0;27;27;1;0;0;False;1405.15;False;False;1;0;0;1;0;1;0;0;0;0;1;1
26;47;0;27;27;1;0;0;False;378.785;True;False;1;0;0;1;0;1;0;0;0;1;0;1
26;54;1;31;31;2;0;0;False;6344.43;True;False;0;1;0;0;0;0;0;1;0;0;1;0
26;47;1;32;33;2;0;0;False;574.2919999999999;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;47;1;30;34;1;0;0;False;337.931;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;45;1;30;36;1;0;0;False;931.235;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;11;0;36;37;2;0;0;False;1270.81;True;False;1;0;0;0;1;1;0;0;0;0;1;1
26;11;1;28;28;1;0;0;False;464.225;False;False;0;1;0;0;0;0;1;0;0;1;0;1
26;11;0;35;36;6;0;0;False;1193.0;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;11;0;27;27;1;0;0;False;202.22099999999998;False;False;1;1;0;0;0;0;1;0;0;1;0;1
26;12;1;32;32;1;0;0;False;5524.13;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;45;1;43;45;1;0;0;False;9320.24;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;37;1;28;28;1;0;0;False;16928.4;True;False;0;0;0;1;0;0;0;1;0;1;0;1
26;12;1;28;28;1;0;0;False;11150.9;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;54;0;28;28;2;0;0;False;912.938;True;False;1;1;0;0;0;0;1;0;0;1;0;1
26;54;2;34;35;2;0;0;False;978.5269999999999;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;54;1;29;30;1;0;0;False;2999.6;False;False;0;0;0;1;0;1;0;0;0;0;1;1
26;43;1;27;28;1;0;0;False;810.4;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;37;1;27;27;1;0;0;False;6754.04;False;False;0;0;0;1;0;0;0;1;0;1;0;1
26;12;1;30;31;2;0;0;False;674.0939999999999;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;11;0;32;32;3;0;0;False;456.815;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;11;0;30;33;1;0;0;False;2400.59;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;47;0;26;27;2;0;0;False;826.921;False;False;1;0;0;0;1;1;0;0;0;0;1;1
26;31;0;31;33;2;1;0;False;1868.53;False;False;2;1;0;0;0;1;0;0;0;0;1;1
26;11;1;28;31;2;0;0;False;456.815;False;True;0;1;0;0;0;0;1;0;0;0;1;1
26;12;1;37;39;1;0;0;False;4193.18;False;False;0;0;0;0;1;0;0;1;0;0;1;1
26;13;1;28;28;1;0;0;False;1356.42;False;True;0;1;0;0;0;1;0;0;0;0;1;1
26;30;2;32;33;2;1;0;False;1458.92;True;False;0;1;0;0;0;0;0;1;1;0;0;1
26;13;1;27;27;1;0;0;False;1010.76;True;True;0;1;0;0;0;1;0;0;0;1;0;1
26;45;0;27;27;2;0;0;False;1215.71;False;False;2;1;0;0;0;1;0;0;0;0;1;1
26;45;0;34;20;1;0;0;False;6788.29;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;32;1;26;27;1;0;0;False;2719.55;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;18;0;27;27;2;0;0;False;539.405;False;False;1;1;0;0;0;0;1;0;0;1;0;1
26;3;1;29;30;2;0;0;False;508.092;False;True;1;1;0;0;0;0;1;0;1;0;0;1
26;31;1;31;32;2;0;0;False;1229.93;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;31;0;29;29;2;0;0;False;532.8330000000001;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;5;1;33;36;1;0;0;False;1135.3;False;False;0;0;0;1;0;1;0;0;0;0;1;1
26;12;1;29;34;1;0;0;False;10131.8;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;32;0;27;27;1;1;0;False;830.8839999999999;False;False;1;1;0;0;0;0;1;0;0;1;0;1
26;37;1;27;30;1;0;0;False;574.2919999999999;True;True;0;1;0;0;0;0;1;0;0;0;1;1
26;18;0;27;27;2;0;0;False;870.387;True;False;1;0;0;1;0;0;1;0;0;1;0;1
26;31;0;28;28;1;0;0;False;2070.49;True;False;2;1;0;0;0;1;0;0;1;0;0;1
26;31;0;26;26;1;2;0;False;1332.16;True;False;1;0;0;1;0;1;0;0;0;1;0;1
26;31;0;29;30;1;0;0;False;1398.94;True;False;1;1;0;0;0;1;0;0;0;0;1;0
26;13;0;27;28;1;0;0;False;1391.83;False;False;1;0;0;1;0;0;1;0;0;0;1;1
26;47;1;28;29;1;0;0;False;636.996;False;True;0;1;0;0;0;1;0;0;0;0;1;1
