TIMESTAMP;WEBSITE;GDS;DEPARTURE;ARRIVAL;ADULTS;CHILDREN;INFANTS;TRAIN;HAUL_TYPE;DISTANCE;DEVICE;TRIP_TYPE;PRODUCT;SMS;EXTRA_BAGGAGE;NO_GDS;TRIP_DAYS;PLANNING_DAYS;WEEKEND_DAYS;DURATION;CUSTOM_TRIP_TYPE
26;47;0;28;28;1;0;0;False;1;651.573;0;1;1;False;True;1;0;12;0;0;0
26;11;1;27;27;1;0;0;False;1;546.04;0;2;1;True;False;1;2;3;0;0;0
26;11;0;44;45;2;0;0;False;1;1378.05;2;2;1;True;False;1;5;125;2;1;0
26;47;1;31;31;1;0;0;False;1;574.2919999999998;0;1;1;False;False;0;0;31;0;0;0
26;45;1;27;27;1;0;0;False;0;1342.25;0;2;1;False;False;0;3;3;0;1;0
26;31;0;29;29;2;0;0;False;0;950.202;2;2;1;False;False;2;2;19;1;1;0
26;31;1;34;35;2;0;0;False;0;493.693;0;2;0;False;False;0;1;57;1;0;0
26;38;1;37;37;2;2;0;False;0;4491.81;0;1;1;True;True;0;0;78;1;2;0
26;11;1;38;39;2;0;0;False;1;405.867;2;2;1;False;False;1;6;80;2;0;0
26;37;0;27;34;1;0;0;False;0;784.3610000000001;0;2;1;False;True;2;54;3;16;0;0
26;37;1;31;32;1;0;0;False;1;472.586;3;2;1;True;False;1;7;31;2;0;0
26;11;1;30;30;2;0;0;False;0;1223.62;0;1;1;False;False;0;0;24;0;1;0
26;45;0;31;32;2;0;0;False;1;471.01;0;2;1;True;False;2;4;34;2;0;0
26;33;2;26;27;1;0;0;False;1;691.08;2;2;1;True;False;0;2;1;1;0;0
26;11;1;28;28;1;0;0;False;0;1065.56;0;1;1;True;False;0;0;10;0;1;0
26;47;0;29;29;2;0;0;False;2;2134.72;0;1;1;True;False;1;0;18;0;1;0
26;2;0;31;31;1;0;0;False;1;339.083;0;1;1;False;False;1;0;32;0;0;0
26;45;1;33;35;1;0;0;False;0;1364.02;0;2;1;False;False;0;8;50;3;1;0
26;0;1;28;28;4;3;0;False;2;2791.79;0;1;1;False;False;0;0;11;0;1;0
26;37;1;27;27;1;0;1;False;2;7087.26;0;1;1;False;False;0;0;4;0;3;0
26;18;0;28;29;2;0;0;False;1;902.222;3;2;0;False;False;2;7;9;2;1;0
26;31;0;27;27;1;0;0;False;0;1532.23;2;1;1;True;False;1;0;6;0;1;0
26;45;1;28;28;1;0;0;False;1;487.423;0;2;1;True;False;1;0;11;0;0;0
26;37;1;34;35;1;0;0;False;0;874.4939999999998;2;2;1;False;False;0;4;57;1;0;0
26;26;0;42;43;2;0;0;False;0;1857.12;3;2;1;True;False;1;4;111;2;1;0
26;37;0;27;27;1;0;0;False;2;1898.92;2;1;1;True;False;1;0;6;0;1;0
26;12;0;28;29;2;0;0;False;0;2109.06;0;2;1;False;False;2;4;13;2;1;0
26;11;0;26;26;1;0;0;False;0;1516.57;0;1;1;False;True;1;0;1;1;1;0
26;59;1;34;34;4;0;0;False;0;384.531;1;2;1;False;False;1;1;53;0;0;0
26;13;0;30;30;2;0;0;False;1;563.7130000000002;0;1;1;False;False;1;0;24;0;0;0
26;54;1;26;27;1;0;0;False;0;2039.09;0;2;1;False;False;0;8;0;4;1;0
26;5;1;31;31;1;0;0;False;1;1050.09;0;2;1;True;False;0;0;31;0;1;0
26;37;1;27;27;1;0;0;False;0;749.7719999999998;3;2;1;False;False;0;0;7;1;0;0
26;37;0;32;32;1;0;0;False;2;2640.61;2;1;1;False;False;1;0;38;0;1;0
26;13;0;30;30;4;1;0;False;0;622.894;0;1;1;False;False;1;0;26;0;0;0
26;47;0;27;27;1;0;0;False;2;1898.92;2;1;1;False;False;1;0;3;0;1;0
26;45;0;38;39;2;0;1;False;0;1902.3;0;0;1;True;True;2;13;79;4;1;1
26;26;0;26;26;1;0;0;False;0;1441.14;0;1;1;False;False;1;0;1;1;1;0
26;32;2;27;28;1;0;0;False;0;2719.55;0;2;1;True;False;0;9;5;3;1;0
26;47;1;37;37;1;0;0;False;2;3238.79;2;1;1;True;False;0;0;75;0;1;0
26;13;0;28;28;1;0;0;False;0;817.73;0;1;1;True;False;1;0;9;0;0;0
26;18;0;28;28;1;0;0;False;1;652.702;0;2;1;True;False;1;1;11;0;0;0
26;37;1;28;28;1;0;0;False;2;1799.21;0;1;1;False;False;0;0;14;1;1;0
26;45;1;28;29;1;0;0;False;0;600.931;0;2;1;False;False;0;5;12;2;0;0
26;32;0;27;27;1;0;0;False;0;5880.07;2;1;1;True;False;1;0;3;0;2;0
26;37;1;27;27;1;0;0;False;0;1034.42;0;2;1;True;False;1;4;2;0;1;0
26;31;0;33;34;2;0;0;False;0;347.306;2;2;1;True;True;1;2;49;2;0;0
26;47;2;32;35;1;0;0;False;2;846.7819999999998;2;2;1;True;False;0;18;41;6;0;0
26;37;1;35;39;1;1;0;False;2;1898.92;2;2;1;True;False;0;28;64;9;1;0
26;37;1;26;27;1;0;0;False;0;1021.48;0;2;1;True;False;0;2;0;2;1;0
26;18;1;38;39;2;0;0;False;0;646.65;2;2;1;False;False;0;3;84;2;0;0
26;11;1;31;32;1;0;0;False;0;1010.76;0;2;1;True;False;0;9;33;3;1;0
26;12;0;33;33;1;1;0;False;0;763.798;2;1;1;False;False;1;0;45;0;0;0
26;13;0;31;31;1;0;0;False;0;2533.23;2;1;1;True;False;1;0;30;0;1;0
26;32;1;27;28;1;0;0;False;0;543.099;0;2;1;True;False;0;3;6;2;0;0
26;37;1;31;33;3;0;0;False;2;6754.04;3;2;1;False;False;0;19;31;6;3;0
26;3;1;27;27;1;0;0;False;1;487.44;0;1;1;True;False;0;0;8;1;0;0
26;18;1;26;27;1;0;0;False;2;2611.4;0;2;1;False;False;1;5;1;1;1;0
26;44;1;31;33;2;2;0;False;0;1723.66;0;2;1;False;True;1;13;31;4;1;0
26;45;1;29;29;1;0;0;False;0;1627.89;0;2;1;True;False;1;1;20;1;1;0
26;45;1;33;34;2;0;0;False;0;1984.1;3;2;1;False;False;0;7;46;2;1;0
26;45;1;29;30;2;0;0;False;0;1212.03;0;2;1;True;False;0;3;20;2;1;0
26;37;1;27;28;1;0;0;False;2;846.7819999999998;0;2;1;True;False;0;4;6;2;0;0
26;32;0;35;35;1;0;0;False;1;1700.18;0;1;1;False;False;1;0;59;0;1;0
26;47;1;28;32;1;0;0;False;2;8190.98;0;2;1;True;False;0;26;11;8;3;0
26;2;0;27;27;1;0;0;False;1;740.831;2;2;1;False;False;1;3;3;0;0;0
26;54;2;34;36;1;0;0;False;0;1653.42;0;2;1;True;False;0;9;56;4;1;0
26;47;0;34;36;1;0;0;False;0;2185.98;0;2;1;False;True;1;11;57;3;1;0
26;47;0;26;26;1;0;0;False;0;1208.63;0;1;1;False;False;1;0;1;1;1;0
26;32;1;52;1;2;1;1;False;2;5832.44;2;2;1;False;False;1;10;178;2;2;1
26;18;0;34;35;2;0;0;False;1;762.081;0;2;1;True;True;1;3;57;1;0;0
26;11;0;30;31;3;0;0;False;0;1358.6;0;2;1;False;False;2;9;25;2;1;0
26;26;1;28;29;1;0;0;False;0;1718.53;0;2;1;False;False;0;11;11;4;1;0
26;45;2;28;28;1;0;0;False;1;436.31;3;2;1;True;False;0;0;12;0;0;0
26;58;0;27;28;1;0;0;False;0;2046.77;1;2;1;False;True;1;3;6;2;1;0
26;6;1;37;37;3;0;0;False;2;217.317;0;1;1;False;False;0;0;74;0;0;0
26;31;0;27;28;2;0;0;False;0;645.618;2;2;1;True;False;2;3;6;2;0;0
26;47;1;28;28;1;0;0;False;2;6782.66;0;1;1;True;False;0;0;11;0;3;0
26;47;1;27;27;1;0;0;False;1;577.327;0;1;1;True;False;0;0;8;1;0;0
26;45;0;28;28;1;0;0;False;0;458.262;0;2;1;False;True;1;1;10;0;0;0
26;11;0;31;31;2;0;0;False;0;1844.06;0;1;1;False;True;1;0;33;0;1;0
26;26;0;28;28;2;1;0;False;0;1704.02;0;1;1;False;True;1;0;13;0;1;0
26;18;0;27;27;1;0;0;False;1;667.316;2;1;1;False;False;1;0;2;0;0;0
26;31;1;31;32;2;2;0;False;2;5767.55;0;2;1;False;False;0;7;31;2;2;0
26;9;0;30;31;3;1;0;False;0;1504.43;2;2;1;False;False;1;8;25;2;1;0
26;18;0;28;28;1;0;0;False;1;870.387;0;1;1;True;False;1;0;10;0;0;0
26;54;1;51;2;1;0;0;False;2;11722.0;0;2;1;False;False;0;20;172;6;3;0
26;9;0;29;30;1;0;0;False;2;2452.93;2;2;1;True;True;2;7;16;2;1;0
26;18;1;29;29;2;0;0;False;1;539.405;0;1;1;True;True;0;0;22;1;0;0
26;37;1;27;29;2;0;0;False;2;1753.88;2;2;1;False;False;1;10;7;4;1;0
26;47;1;32;33;1;0;0;False;0;2064.49;0;2;1;False;False;0;7;38;2;1;0
26;11;1;28;32;1;0;0;False;1;512.503;0;1;1;True;False;0;27;13;8;0;0
26;11;0;28;29;1;0;0;False;1;2194.41;0;2;1;True;False;2;4;15;1;1;0
26;12;1;27;27;2;0;0;False;1;3090.66;0;1;1;False;False;0;0;7;1;1;0
26;45;1;31;34;1;0;0;False;2;7340.9;0;2;1;False;False;0;22;34;7;3;0
26;31;1;43;44;1;0;0;False;0;492.209;0;0;1;False;False;1;4;118;2;0;0
26;47;0;28;29;1;0;0;False;2;3284.27;0;2;1;False;False;1;9;9;2;1;0
26;11;1;27;27;1;1;0;False;1;483.843;0;2;1;False;False;1;4;3;1;0;0
26;9;0;34;34;1;0;0;False;0;917.291;0;1;1;True;True;1;0;54;0;1;0
26;37;1;34;39;1;0;0;False;2;8190.98;0;2;1;True;False;0;36;54;10;3;0
26;37;0;26;31;1;1;0;False;2;1799.21;0;2;1;True;False;1;33;0;10;1;0
26;32;0;27;27;3;1;0;False;0;832.421;2;1;1;True;True;1;0;6;0;0;0
26;47;1;26;26;1;0;0;False;1;827.738;0;1;1;False;False;0;0;1;1;0;0
26;18;1;32;34;2;0;0;False;1;697.89;0;2;1;False;True;0;11;41;4;0;0
26;54;0;26;26;1;0;0;False;0;1869.28;2;1;1;True;False;1;0;0;1;1;0
26;18;0;33;33;2;1;0;False;0;933.607;0;2;1;False;True;1;2;44;0;1;0
26;31;0;27;28;2;3;0;False;0;2408.15;0;2;1;True;True;2;5;5;2;1;0
26;9;0;27;31;3;1;0;False;2;2452.93;0;2;1;False;False;1;28;2;8;1;0
26;18;0;27;27;1;0;1;False;0;933.607;2;1;1;False;False;1;0;8;1;1;1
26;47;1;37;37;1;0;0;False;0;1038.28;0;2;1;True;False;0;1;77;2;1;0
26;12;1;27;34;1;0;0;False;2;9209.47;0;2;1;False;False;0;45;7;14;3;0
26;37;1;33;38;2;0;0;False;2;3676.51;0;2;1;True;False;0;37;47;11;2;0
26;19;1;38;38;2;0;0;False;2;6140.65;0;2;1;True;False;0;4;79;0;2;0
26;18;0;32;32;2;0;0;False;0;1838.95;0;1;1;True;True;1;0;40;0;1;0
26;11;1;35;35;2;0;0;False;1;667.316;0;1;1;False;True;0;0;61;0;0;0
26;11;1;35;35;1;0;0;False;0;1975.94;0;1;1;True;False;0;0;63;1;1;0
26;12;1;26;26;1;0;0;False;2;3286.36;2;1;1;False;False;0;0;0;1;1;0
26;54;0;30;34;1;0;0;False;2;9518.65;0;2;1;True;False;1;29;24;8;3;0
26;4;1;27;27;1;0;0;False;1;3195.26;3;1;1;True;False;0;0;5;0;1;0
26;11;1;27;27;1;0;0;False;0;1032.71;0;1;1;True;False;0;0;7;1;1;0
26;37;1;28;29;1;0;0;False;0;2104.4;2;0;1;True;False;2;9;12;3;1;0
26;54;0;37;37;2;0;0;False;0;1491.45;0;1;1;True;True;1;0;75;0;1;0
26;18;0;32;33;2;0;0;False;0;1460.13;0;2;1;False;True;2;7;39;2;1;0
26;47;2;30;30;1;0;0;False;0;512.844;0;2;1;False;False;0;2;23;0;0;0
26;45;0;28;28;1;0;0;False;2;7912.57;0;1;1;False;False;1;0;12;0;3;0
26;47;1;40;42;2;0;0;False;2;1898.92;0;2;1;True;False;0;14;93;4;1;0
26;32;1;51;1;1;0;0;False;0;4799.9;2;2;1;False;False;0;19;171;6;2;0
26;2;1;28;29;1;0;0;False;1;801.67;0;2;1;False;False;0;5;13;2;0;0
26;47;0;30;30;1;0;0;False;2;1591.58;2;1;1;True;False;1;0;24;0;1;0
26;31;1;51;1;1;0;0;False;0;1565.71;0;2;1;False;False;0;9;176;3;1;0
26;18;1;40;41;1;0;0;False;2;8702.82;0;2;1;False;False;0;8;98;4;3;0
26;47;1;33;34;1;0;0;False;0;852.3739999999998;0;2;1;False;True;0;7;46;2;0;0
26;49;1;36;36;1;0;0;False;0;744.446;0;2;1;True;False;0;4;66;1;0;0
26;11;0;27;27;1;0;0;False;1;456.815;0;2;1;True;False;1;0;4;0;0;0
26;31;1;27;27;1;0;0;False;1;460.093;3;1;1;False;True;0;0;6;0;0;0
26;9;1;27;28;1;0;0;False;2;4542.26;0;2;1;False;False;0;8;7;4;2;0
26;11;0;30;30;6;0;0;False;1;842.193;0;1;1;False;True;1;0;25;0;0;0
26;11;0;30;30;1;0;0;False;1;242.632;0;2;1;True;False;2;4;24;1;0;0
26;47;1;27;27;3;0;0;False;1;494.236;0;2;1;False;False;0;1;3;0;0;0
26;31;1;30;30;1;0;0;False;2;5739.3;0;2;1;False;False;0;4;25;2;2;0
26;11;0;33;34;3;0;0;False;0;1869.28;0;2;1;True;False;1;9;47;3;1;0
26;11;1;28;30;1;0;0;False;1;456.815;0;2;1;False;False;0;14;15;5;0;0
26;9;1;33;34;1;0;0;False;0;981.263;0;2;1;True;True;1;3;49;2;1;0
26;18;0;31;31;3;0;0;False;1;409.55300000000005;0;2;1;False;False;1;1;35;2;0;0
26;45;0;38;39;4;0;0;False;0;1304.66;0;2;1;False;False;1;4;83;2;1;0
26;26;0;29;29;1;1;0;False;1;269.808;3;2;1;False;False;1;0;22;1;0;0
26;11;1;28;31;1;0;0;False;1;464.225;0;1;1;True;True;0;24;9;6;0;0
26;11;1;35;36;2;0;0;False;1;667.316;3;2;1;True;False;1;7;59;2;0;0
26;47;0;26;27;1;0;0;False;2;520.7769999999998;2;2;1;False;False;1;7;1;3;0;0
26;37;1;26;26;2;0;0;False;0;841.797;2;1;1;False;False;0;0;0;1;0;0
26;31;0;36;37;2;0;0;False;0;950.202;0;2;1;False;True;2;4;70;2;1;0
26;30;1;28;28;2;0;0;False;2;2296.62;0;0;1;True;False;2;5;10;2;1;0
26;11;2;26;27;1;0;0;False;0;1216.19;2;2;1;False;False;0;4;1;1;1;0
26;26;1;26;27;1;0;0;False;0;616.531;2;2;1;True;False;0;3;0;2;0;0
26;54;2;28;28;1;0;0;False;0;1461.98;3;2;1;True;False;0;4;10;1;1;0
26;11;0;27;28;1;0;0;False;0;1108.92;3;2;1;False;False;1;6;4;2;1;0
26;45;1;27;28;1;0;0;False;1;470.846;0;2;1;False;False;0;3;7;2;0;0
26;11;0;30;30;1;0;0;False;1;628.844;0;1;1;False;True;1;0;24;0;0;0
26;18;0;30;30;2;0;0;False;0;1217.86;0;2;1;False;False;1;1;26;0;1;0
26;47;1;32;34;1;0;0;False;0;1471.47;0;2;1;True;False;0;8;43;3;1;0
26;12;1;38;43;2;0;1;False;2;8634.13;0;2;1;True;False;0;33;81;10;3;1
26;31;0;32;33;2;3;0;False;0;1773.44;2;2;1;True;True;1;7;37;2;1;0
26;47;0;32;34;3;2;0;False;0;1174.12;2;2;1;False;True;1;14;37;4;1;0
26;11;1;40;1;1;0;0;False;2;7490.06;0;2;1;True;False;0;90;96;26;3;0
26;47;1;28;28;2;0;0;False;0;2109.06;0;1;1;True;False;0;0;13;0;1;0
26;47;0;28;28;4;0;0;False;0;996.773;0;2;1;False;False;1;4;11;2;1;0
26;11;1;29;30;2;0;0;False;0;1032.71;0;2;1;True;True;0;3;21;2;1;0
26;47;1;29;29;3;0;0;False;0;1487.09;2;1;1;True;False;0;0;17;0;1;0
26;32;0;29;29;2;0;0;False;1;822.564;3;1;1;True;False;1;0;21;1;0;0
26;11;0;33;33;2;0;0;False;1;546.04;0;1;1;False;False;1;0;49;1;0;0
26;29;0;32;32;4;0;0;False;0;564.268;0;2;1;True;False;1;3;38;0;0;0
26;37;0;27;27;1;0;0;False;0;857.3839999999999;0;1;1;False;False;1;0;3;0;0;0
26;11;0;30;32;2;0;1;False;1;1769.5;0;2;1;False;True;2;10;28;4;1;1
26;11;2;29;30;1;0;0;False;0;1010.76;2;2;1;True;False;0;2;21;2;1;0
26;9;0;29;30;2;0;0;False;0;1387.73;2;2;1;True;False;1;7;17;2;1;0
26;2;0;27;27;2;0;0;False;0;351.04;2;1;1;False;True;1;0;4;0;0;0
26;32;1;29;30;1;0;0;False;0;2565.8;0;2;1;False;False;1;7;22;3;1;0
26;32;1;26;26;2;0;0;False;1;246.352;0;1;1;False;False;0;0;1;1;0;0
26;11;0;26;26;2;2;0;False;0;1689.41;0;1;1;True;False;1;0;1;1;1;0
26;45;0;27;28;1;0;0;False;0;1215.71;0;2;1;True;False;2;7;5;2;1;0
26;11;1;31;31;4;0;0;False;1;274.581;0;1;1;True;False;0;0;31;0;0;0
26;13;1;28;28;1;0;0;False;0;2392.91;0;1;1;False;False;0;0;11;0;1;0
26;11;1;50;50;1;0;0;False;2;9332.41;0;1;1;True;False;0;0;164;0;3;0
26;47;1;50;52;1;1;0;False;2;4225.64;0;2;1;False;False;0;8;169;3;2;0
26;47;0;30;31;1;0;0;False;0;976.18;0;2;1;False;False;2;6;25;2;1;0
26;11;0;29;32;1;0;0;False;1;667.316;0;2;1;True;True;1;19;22;5;0;0
26;11;1;27;27;1;0;0;False;1;430.254;3;1;1;True;False;0;0;8;1;0;0
26;11;1;27;27;1;0;0;False;2;10335.9;0;1;1;True;False;0;0;8;1;3;0
26;31;0;33;33;1;1;0;False;1;323.7290000000001;2;1;1;True;False;1;0;50;1;0;0
26;19;0;34;34;2;0;0;False;0;2233.82;2;0;1;False;True;2;2;52;0;1;0
26;31;0;28;28;1;0;0;False;0;426.832;0;1;1;False;True;1;0;10;0;0;0
26;37;0;28;29;3;0;0;False;0;486.99;0;2;1;True;False;1;2;15;1;0;0
26;11;1;27;27;1;0;0;False;0;1316.11;0;1;1;True;False;0;0;4;0;1;0
26;45;0;42;42;2;0;0;False;0;2115.33;0;2;1;False;False;1;6;107;2;1;0
26;11;1;27;28;1;0;0;False;0;1261.64;0;2;1;False;False;0;4;5;2;1;0
26;45;1;28;28;2;0;0;False;0;867.806;2;2;1;False;True;1;2;9;0;0;0
26;37;1;28;28;1;0;0;False;1;849.576;0;1;1;False;False;0;0;13;0;0;0
26;2;1;30;31;2;0;0;False;1;3276.6;2;2;1;True;False;1;3;28;2;1;0
26;2;0;27;27;1;0;0;False;1;601.066;2;1;1;False;False;1;0;5;0;0;0
26;47;1;27;27;1;0;0;False;0;830.159;0;1;1;False;False;0;0;2;0;0;0
26;12;1;35;35;1;0;0;False;0;1456.08;0;1;1;True;False;0;0;59;0;1;0
26;13;1;27;27;3;0;0;False;0;873.422;2;1;1;False;False;0;0;2;0;0;0
26;47;3;29;34;3;2;0;False;2;1624.83;0;0;1;True;False;0;37;18;10;1;0
26;47;1;28;30;2;2;0;False;1;641.999;0;2;1;False;True;0;14;15;5;0;0
26;12;1;29;29;1;0;0;False;0;1679.01;0;1;1;True;False;0;0;19;0;1;0
26;45;0;26;27;1;0;0;False;2;1290.6;0;2;1;True;False;1;8;0;4;1;0
26;13;0;26;26;1;0;0;False;0;449.427;2;1;1;True;False;1;0;1;1;0;0
26;13;1;27;28;1;0;0;False;1;421.749;0;2;1;False;False;0;2;7;2;0;0
26;18;0;32;32;2;0;0;False;0;1297.66;0;2;1;False;True;1;3;38;0;1;0
26;22;1;32;33;1;0;0;False;0;493.693;2;2;1;False;False;0;1;43;1;0;0
26;31;0;33;33;1;1;0;False;0;1464.91;2;1;1;True;False;1;0;45;0;1;0
26;37;1;26;27;1;0;0;False;1;674.0939999999998;0;2;1;True;False;0;5;1;1;0;0
26;45;1;43;44;4;0;0;False;2;6503.72;0;2;0;False;False;0;5;120;1;3;0
26;11;0;30;31;2;0;0;False;1;1821.62;0;2;1;False;False;2;4;29;1;1;0
26;22;1;35;39;1;0;0;False;0;1296.32;0;2;1;False;False;0;30;62;10;1;0
26;37;1;28;28;1;0;0;False;2;1898.92;0;2;1;False;False;1;2;9;0;1;0
26;11;1;43;47;2;0;0;False;2;11137.1;0;1;1;True;False;0;26;119;8;3;0
26;18;1;31;31;1;0;0;False;1;995.505;0;2;1;True;False;0;1;33;0;1;0
26;26;0;27;27;1;0;0;False;1;465.579;2;1;1;False;False;1;0;5;0;0;0
26;37;1;27;27;1;0;0;False;0;393.964;0;1;1;False;False;0;0;4;0;0;0
26;45;0;33;33;2;0;0;False;0;1391.86;0;1;1;True;True;1;0;50;1;1;0
26;11;0;30;30;1;0;0;False;0;886.784;2;1;1;True;True;1;0;26;0;0;0
26;18;0;27;27;1;1;0;False;1;595.624;3;1;1;False;False;1;0;8;1;0;0
26;37;1;41;42;2;0;0;False;0;1114.51;0;2;1;False;False;0;7;103;2;1;0
26;37;0;34;34;1;0;0;False;0;1087.62;2;1;1;False;False;1;0;52;0;1;0
26;18;1;26;26;2;0;0;False;2;576.623;2;1;1;False;False;0;0;1;1;0;0
26;45;0;27;27;1;0;0;False;0;1132.73;0;1;1;True;True;1;0;8;1;1;0
26;45;1;27;27;1;0;0;False;0;1726.66;2;2;1;True;False;0;4;3;1;1;0
26;11;1;34;47;1;0;0;False;2;10335.9;2;2;1;True;False;0;91;52;26;3;0
26;47;0;28;30;1;0;0;False;1;242.314;0;2;1;True;False;2;17;9;4;0;0
26;47;1;27;27;1;0;0;False;1;574.2919999999998;0;1;1;False;False;0;0;2;0;0;0
26;47;1;27;27;1;0;0;False;2;9024.25;0;1;1;False;False;0;0;5;0;3;0
26;47;1;28;31;1;0;0;False;2;1744.72;0;2;1;False;True;1;23;10;6;1;0
26;32;1;27;27;1;0;0;False;0;2719.55;0;1;1;True;False;0;0;3;0;1;0
26;47;0;29;29;2;0;0;False;0;1496.78;2;1;1;False;True;1;0;20;0;1;0
26;45;1;37;39;2;0;0;False;2;8117.63;0;2;0;False;False;0;17;72;4;3;0
26;12;1;27;27;1;0;0;False;1;454.416;2;1;1;False;False;0;0;7;1;0;0
26;18;0;30;30;1;0;0;False;1;599.312;0;1;1;False;False;1;0;27;0;0;0
26;18;1;27;27;1;0;0;False;1;712.797;0;1;1;False;True;0;0;8;1;0;0
26;18;1;18;19;1;0;0;False;2;6679.95;0;2;1;False;False;0;6;310;2;3;0
26;54;0;26;26;1;0;0;False;0;1953.44;0;1;1;True;False;1;0;1;1;1;0
26;12;2;32;33;1;0;0;False;2;4603.91;0;2;1;True;False;0;8;38;2;2;0
26;18;0;29;29;1;0;0;False;1;973.915;2;1;1;True;False;1;0;19;0;1;0
26;8;1;41;42;4;0;0;False;0;2180.66;2;2;1;True;False;0;5;103;2;1;0
26;11;1;28;30;2;0;0;False;1;1821.62;0;2;1;True;False;1;10;15;3;1;0
26;45;0;27;27;4;0;0;False;0;1093.68;0;2;0;False;True;1;2;6;2;1;0
26;12;1;28;28;2;0;0;False;0;1112.79;0;1;1;True;False;0;0;12;0;1;0
26;11;0;27;27;1;0;0;False;1;569.288;0;1;1;False;False;1;0;4;0;0;0
26;47;0;30;35;1;0;0;False;2;1591.58;0;2;1;False;False;1;29;29;9;1;0
26;37;2;35;50;1;0;0;False;2;7838.17;0;0;1;False;False;0;105;64;31;3;0
26;45;1;26;29;2;0;0;False;2;9097.29;0;2;1;True;False;0;16;0;6;3;0
26;37;1;30;33;4;0;0;False;2;1081.86;0;2;1;False;True;1;21;25;6;1;0
26;12;0;28;30;1;0;0;False;0;1157.06;0;2;1;True;False;1;10;14;4;1;0
26;47;0;28;29;1;0;0;False;0;1479.53;0;2;1;False;False;2;13;9;4;1;0
26;37;0;31;31;2;0;0;False;2;2094.97;2;2;1;False;False;1;3;32;1;1;0
26;13;1;26;26;1;0;0;False;0;2627.67;2;1;1;False;False;0;0;1;1;1;0
26;47;1;26;27;1;0;0;False;2;1014.6;2;2;1;True;False;1;1;1;1;1;0
26;18;0;32;33;2;0;0;False;0;1460.13;0;2;1;False;True;1;7;39;2;1;0
26;37;1;30;31;2;1;0;False;0;229.333;0;2;1;False;True;0;7;24;2;0;0
26;12;0;34;34;2;1;0;False;0;1208.63;0;1;1;True;False;1;0;56;1;1;0
26;54;1;30;31;1;0;0;False;0;548.875;2;2;1;True;False;0;5;25;2;0;0
26;12;0;27;27;1;0;0;False;0;1083.23;0;1;1;False;False;1;0;3;0;1;0
26;2;1;31;48;1;0;0;False;0;5683.09;0;2;1;False;False;0;119;34;34;2;0
26;12;1;34;34;1;0;0;False;0;1821.29;0;1;1;False;False;0;0;52;0;1;0
26;45;0;28;28;1;0;0;False;1;339.6690000000001;0;1;1;True;False;1;0;14;1;0;0
26;37;1;27;27;1;0;0;False;0;921.411;0;2;1;True;False;0;0;6;0;1;0
26;18;1;31;32;1;0;0;False;0;927.957;2;2;1;False;False;0;7;31;2;1;0
26;31;0;46;48;2;0;0;False;0;3047.51;3;2;1;False;True;2;14;140;5;1;0
26;13;1;27;27;1;0;0;False;0;938.906;0;1;1;True;False;0;0;2;0;1;0
26;37;2;27;28;1;0;0;False;2;2464.21;0;2;1;True;False;0;12;3;4;1;0
26;18;1;29;29;1;0;0;False;0;442.33;0;1;1;False;False;0;0;19;0;0;0
26;37;1;26;27;2;0;0;False;1;607.082;0;2;1;False;False;0;2;1;1;0;0
26;47;1;42;44;1;0;0;False;2;8876.49;0;2;1;True;False;0;12;111;4;3;0
26;45;1;33;33;3;0;0;False;1;832.2739999999999;0;1;1;True;False;0;0;44;0;0;0
26;37;0;27;27;1;0;0;False;2;2094.97;2;1;1;False;False;1;0;7;1;1;0
26;47;1;30;33;1;0;0;False;2;3699.57;3;2;1;True;False;0;17;28;6;2;0
26;11;1;31;31;2;0;0;False;1;2502.71;2;1;1;False;False;0;0;33;0;1;0
26;47;1;34;35;2;0;0;False;0;1755.15;0;2;1;False;False;1;7;55;2;1;0
26;9;1;32;33;1;0;0;False;0;897.883;0;2;1;True;False;0;2;42;2;0;0
26;11;1;27;27;1;1;1;False;0;2246.96;2;1;1;False;False;0;0;4;0;1;3
26;11;0;30;32;2;0;0;False;0;1455.87;3;2;1;False;False;2;11;28;4;1;0
26;12;0;32;32;2;0;0;False;2;859.495;0;1;1;True;True;1;0;41;0;0;0
26;45;1;29;31;1;0;0;False;0;727.505;0;2;1;False;False;0;14;22;5;0;0
26;11;0;34;35;2;1;1;False;1;277.66900000000004;0;2;1;False;True;1;4;55;2;0;1
26;12;0;26;26;1;0;0;False;2;1597.85;2;1;1;False;False;1;0;1;1;1;0
26;45;1;29;30;2;0;0;False;1;600.7819999999998;0;2;1;False;True;0;7;19;2;0;0
26;45;0;27;28;1;0;0;False;0;1342.25;0;2;1;True;False;1;1;8;1;1;0
26;18;1;28;28;1;0;0;False;1;507.043;0;1;1;False;False;0;0;11;0;0;0
26;47;0;27;27;2;0;0;False;0;1208.63;2;2;1;True;True;1;4;2;0;1;0
26;12;1;28;30;2;2;0;False;2;9448.12;2;2;1;True;False;0;14;15;5;3;0
26;45;0;26;27;1;0;0;False;0;1138.24;0;2;1;False;False;2;6;1;2;1;0
26;12;1;30;33;3;2;0;False;0;1471.47;0;2;1;True;False;0;19;27;6;1;0
26;45;1;27;27;1;0;0;False;0;1659.0;0;2;1;True;False;1;2;2;0;1;0
26;12;0;31;33;2;1;0;False;2;2330.2;0;2;1;False;False;1;10;34;4;1;0
26;11;0;26;26;2;0;0;False;1;1880.11;0;1;1;False;True;1;0;0;1;1;0
