TIMESTAMP;WEBSITE;GDS;DEPARTURE;ARRIVAL;ADULTS;CHILDREN;INFANTS;TRAIN;HAUL_TYPE;DISTANCE;DEVICE;TRIP_TYPE;PRODUCT;SMS;EXTRA_BAGGAGE;NO_GDS
26;45;0;33;34;3;0;0;False;1;1063.33;0;2;1;False;False;1
26;45;1;28;29;1;0;0;False;0;3400.65;0;2;1;True;True;0
26;58;1;28;29;2;0;0;False;0;1856.14;1;2;1;False;False;1
26;26;0;27;27;1;0;0;False;0;1548.84;2;1;1;False;False;1
26;12;0;27;27;1;0;0;False;0;1061.73;0;1;1;True;True;1
26;13;1;27;28;1;0;0;False;0;1663.61;0;2;1;True;False;0
26;47;1;34;34;1;0;0;False;2;930.4910000000001;0;1;1;False;False;0
26;45;0;39;40;9;0;0;False;0;843.159;0;2;1;True;False;1
26;18;0;28;29;2;0;0;False;1;533.984;0;2;1;False;True;2
26;11;0;28;28;1;0;0;False;0;2458.34;2;1;1;True;False;1
26;18;1;32;34;1;0;0;False;0;1086.84;0;2;1;True;False;1
26;37;1;26;26;1;0;0;False;2;1568.69;0;1;1;False;False;0
26;12;1;32;37;1;0;0;False;2;5554.67;3;2;1;False;False;0
26;54;0;26;26;1;0;0;False;0;320.67900000000003;2;2;1;False;False;2
26;12;0;26;26;1;0;0;False;2;1898.92;2;1;1;True;False;1
26;26;1;29;30;1;0;0;False;0;3122.81;0;2;1;False;False;0
26;37;1;28;28;2;0;0;False;1;607.082;0;1;1;True;False;0
26;11;1;51;52;1;0;0;False;1;512.503;0;2;1;False;False;0
26;21;0;30;31;1;0;0;False;0;1228.43;0;0;1;True;False;2
26;45;1;26;26;2;0;0;False;1;433.902;0;1;1;False;False;0
26;11;0;30;30;1;0;0;False;1;1432.32;0;1;1;False;False;1
26;47;2;31;35;1;0;0;False;2;1512.23;0;2;1;True;False;0
26;37;0;28;29;1;0;0;False;0;2366.33;2;2;1;False;False;1
26;11;0;30;30;1;0;0;False;1;767.178;0;2;1;False;False;2
26;13;0;28;29;1;0;0;False;0;484.22;2;2;1;True;False;2
26;37;0;32;36;1;0;0;False;2;9102.63;2;2;1;False;False;1
26;13;1;33;34;1;0;0;False;0;2336.0;0;2;1;False;False;1
26;37;0;29;31;3;1;0;False;0;1487.09;2;2;1;True;True;1
26;47;1;29;30;1;0;0;False;0;2042.52;0;0;1;False;False;1
26;18;0;32;32;2;0;0;False;1;669.0260000000001;2;1;1;False;True;1
26;9;1;43;44;1;0;0;False;0;1277.4;0;2;1;True;False;0
26;18;1;39;39;1;0;0;False;2;6158.59;2;1;1;False;False;0
26;21;1;31;31;2;0;0;False;0;3153.59;0;1;1;True;False;0
26;18;1;35;35;6;0;0;False;1;111.376;0;1;1;False;False;0
26;19;1;33;33;1;0;0;False;0;5607.57;2;1;1;True;False;0
26;47;1;29;30;2;0;0;False;0;852.279;0;2;0;True;False;1
26;11;0;27;28;6;1;0;False;0;845.9739999999999;0;2;1;True;True;1
26;45;1;30;31;1;0;0;False;0;637.576;0;2;1;True;False;0
26;49;1;26;26;1;0;0;False;2;9178.23;2;1;1;True;False;0
26;4;0;34;34;4;0;0;False;1;467.87699999999995;0;1;1;False;True;1
26;31;1;26;26;1;2;0;False;2;930.679;0;1;1;True;False;0
26;37;1;26;28;1;0;0;False;0;1208.63;0;2;1;True;False;1
26;54;1;33;36;1;0;0;False;0;2542.96;0;2;1;True;False;0
26;37;0;36;37;2;0;0;False;0;784.3610000000001;0;2;1;True;False;2
26;11;0;31;31;2;0;0;False;0;719.6060000000001;0;1;1;False;False;1
26;11;1;36;39;1;0;0;False;2;6055.03;0;2;1;False;False;0
26;47;1;27;28;1;0;0;False;2;2737.03;0;2;1;False;False;0
26;1;1;29;29;2;0;0;False;1;468.55400000000003;0;1;1;True;True;0
26;13;1;29;34;1;0;0;False;2;4874.12;0;2;1;False;False;0
26;11;1;28;28;1;0;0;False;2;1226.69;2;1;1;True;False;0
26;26;0;29;30;2;0;0;False;1;1506.02;0;2;1;True;True;1
26;18;0;32;34;2;1;0;False;0;1139.49;2;2;1;False;False;1
26;3;1;52;4;1;0;0;False;2;8459.5;0;2;1;True;False;0
26;12;1;33;34;1;0;0;False;1;674.0939999999999;3;2;1;True;False;0
26;47;0;32;36;5;0;0;False;2;9102.63;0;2;1;True;False;1
26;26;1;30;39;1;0;0;False;2;2998.55;0;2;1;False;False;0
26;12;0;27;27;1;0;0;False;0;1114.56;0;1;1;False;False;1
26;31;1;33;35;2;0;0;False;0;2912.08;0;2;1;True;False;1
26;13;0;32;33;2;0;0;False;0;1108.92;0;2;0;True;True;2
26;11;2;31;33;2;0;0;False;0;3468.21;0;0;1;False;False;0
26;47;1;30;32;2;0;0;False;2;6853.64;0;2;1;False;False;0
26;11;0;28;29;1;0;0;False;1;202.22099999999998;0;2;1;True;False;2
26;12;0;27;28;2;2;0;False;0;1245.92;3;2;1;False;True;1
26;12;1;27;27;1;0;0;False;2;7087.26;2;1;1;True;False;0
26;45;0;26;27;1;0;0;False;0;1076.74;2;2;1;False;False;2
26;22;1;28;28;1;0;0;False;0;645.568;0;2;1;False;False;0
26;32;0;27;27;2;2;1;False;1;1606.55;0;2;1;False;True;1
26;47;0;27;28;2;0;0;False;2;1753.88;0;2;1;True;True;1
26;45;1;26;27;2;0;0;False;2;1290.6;0;2;1;True;False;1
26;47;0;27;27;1;0;0;False;0;779.485;2;1;1;True;False;1
26;11;1;26;26;2;0;0;False;1;274.58099999999996;2;1;1;False;False;0
26;47;1;42;44;3;0;0;False;2;9370.58;0;2;1;True;False;0
26;18;1;30;32;1;0;0;False;1;1076.52;2;0;1;False;True;1
26;47;1;27;27;1;0;0;False;1;453.11800000000005;0;1;1;False;False;0
26;58;0;28;28;1;0;0;False;0;2754.22;1;1;1;True;True;1
26;47;1;31;34;1;0;0;False;2;8290.05;0;2;1;True;False;1
26;47;1;27;27;1;0;0;False;0;2516.92;0;2;1;True;False;0
26;0;1;33;35;4;0;0;False;2;2466.86;0;0;1;True;True;2
26;18;0;39;39;2;0;0;False;1;652.702;2;1;1;False;True;1
26;47;1;31;32;2;0;0;False;1;977.7860000000001;0;2;1;False;True;0
26;31;1;40;42;1;0;0;False;0;1449.96;3;0;1;True;False;2
26;49;0;26;26;1;0;0;False;0;1566.41;2;1;1;False;True;1
26;47;1;29;30;1;0;0;False;0;1031.96;0;2;1;True;False;0
26;18;0;33;33;2;0;1;False;1;923.888;0;2;0;False;True;1
26;26;1;27;27;1;0;0;False;0;591.7080000000001;2;2;1;False;False;0
26;37;0;29;30;2;0;0;False;2;2094.97;2;2;1;False;True;1
26;18;2;30;33;1;0;0;False;0;1785.68;0;2;1;False;False;0
26;11;0;27;27;1;0;0;False;0;1456.53;0;1;1;True;True;1
26;47;1;32;33;2;0;0;False;0;1031.96;2;2;1;True;False;1
26;11;1;33;35;1;0;0;False;0;2068.26;0;2;1;False;True;1
26;18;2;29;35;2;0;0;False;2;576.623;2;2;1;False;False;0
26;18;0;27;27;1;0;0;False;0;1000.67;2;1;1;False;True;1
26;45;1;27;27;1;0;1;False;2;2920.12;0;1;1;True;False;0
26;47;1;28;35;1;0;0;False;2;11673.1;0;2;1;True;False;0
26;12;1;33;35;1;0;0;False;2;1512.23;2;2;1;False;True;0
26;47;1;45;46;3;0;0;False;0;1126.86;2;2;1;False;False;1
26;9;0;29;29;2;0;0;False;2;2431.02;0;1;1;False;False;1
26;47;1;29;30;1;0;0;False;0;2920.83;0;2;1;True;False;0
26;13;1;27;28;2;0;0;False;0;974.73;0;2;1;True;False;1
26;32;2;29;33;2;0;0;False;0;2719.55;3;2;1;False;False;0
26;18;0;28;28;1;0;0;False;1;467.87699999999995;0;2;1;True;False;1
26;32;1;28;29;3;0;0;False;1;1744.68;0;2;1;True;False;1
26;18;0;28;28;1;0;0;False;0;1184.47;0;2;1;True;False;1
26;19;1;33;34;1;0;0;False;2;9706.16;2;2;1;False;False;0
26;37;1;43;44;6;0;0;False;0;846.9169999999999;0;2;1;False;False;0
26;26;1;28;36;1;0;0;False;2;5385.23;0;2;1;False;False;0
26;11;0;32;32;2;0;0;False;1;274.58099999999996;0;1;1;True;False;1
26;58;2;36;36;1;0;0;False;0;384.531;1;2;1;True;False;0
26;18;2;28;31;1;0;0;False;1;731.403;0;2;1;True;False;0
26;12;1;32;33;2;0;0;False;0;830.159;0;2;1;False;True;0
26;37;1;47;47;2;0;0;False;1;33.349000000000004;0;1;1;True;False;0
26;37;0;30;31;1;0;0;False;0;1003.0;2;2;1;True;False;1
26;26;1;2;2;1;0;0;False;2;2793.49;0;1;1;True;False;0
26;47;1;26;27;1;0;0;False;2;1753.88;0;2;1;True;False;1
26;44;1;27;28;3;0;0;False;1;102.374;3;2;1;False;False;0
26;47;1;29;30;1;0;0;False;1;607.082;0;2;1;False;False;0
26;18;1;30;33;1;0;0;False;2;7372.68;0;2;1;False;False;0
26;45;1;26;26;2;1;1;False;2;2632.2;0;1;1;True;False;0
26;47;1;28;29;1;0;0;False;0;1487.09;0;2;1;True;True;1
26;54;1;39;40;1;0;0;False;0;928.427;0;2;1;True;False;0
26;47;1;35;35;1;0;0;False;2;1512.23;0;1;1;True;False;0
26;32;1;28;29;1;0;0;False;1;1290.8;3;2;1;True;False;1
26;26;1;30;34;1;0;0;False;2;7714.54;0;2;1;True;False;0
26;37;0;27;27;1;0;0;False;1;453.11800000000005;0;2;1;True;False;1
26;47;1;27;27;1;0;0;False;2;4702.71;0;1;1;False;False;0
26;32;0;31;32;1;0;0;False;2;5568.13;0;2;1;False;False;1
26;45;2;29;31;1;0;0;False;0;1730.71;0;2;1;False;False;0
26;37;1;35;23;1;0;0;False;2;3851.0;0;2;1;True;False;0
26;45;0;29;29;1;0;0;False;2;9324.85;2;1;1;False;True;1
26;37;1;38;39;2;0;0;False;2;9357.99;0;2;1;False;False;0
26;37;0;27;27;1;0;0;False;0;1208.63;0;2;1;False;False;1
26;18;0;30;31;1;0;0;False;0;716.956;2;2;1;True;False;1
26;37;1;31;31;1;1;0;False;2;1479.22;2;1;1;True;False;0
26;47;0;27;27;1;0;0;False;2;2513.11;2;1;1;True;True;1
26;32;0;28;28;1;0;0;False;1;1584.74;2;1;1;False;False;1
26;12;0;26;26;1;0;0;False;2;1898.92;0;1;1;False;False;1
26;32;0;32;32;1;0;0;False;2;6900.08;0;1;1;False;True;1
26;18;0;29;30;1;0;0;False;0;1045.57;0;2;0;False;True;2
26;45;1;27;28;2;0;0;False;1;600.7819999999999;0;2;1;True;True;0
26;12;0;31;33;1;0;0;False;2;1627.59;2;2;1;False;False;1
26;37;0;28;29;1;0;0;False;2;1600.9;0;2;1;True;False;1
26;12;0;26;26;1;0;0;False;0;1032.71;2;1;1;True;False;1
26;32;0;28;29;3;1;0;False;1;583.49;0;2;1;False;False;1
26;54;1;40;41;2;0;0;False;0;1062.7;3;2;1;True;False;1
26;37;1;35;37;2;0;0;False;2;12381.9;0;2;1;True;False;0
26;11;0;30;30;2;1;0;False;0;1150.17;0;1;1;False;False;1
26;11;0;27;27;1;0;0;False;0;1865.52;3;2;1;False;False;1
26;13;0;26;26;2;0;0;False;1;606.513;2;1;1;True;True;1
26;31;0;27;28;1;0;0;False;0;863.035;2;2;1;True;False;1
26;31;1;41;44;1;0;0;False;2;7383.06;0;2;1;False;False;0
26;11;0;27;27;1;0;0;False;1;483.843;0;2;0;True;False;1
26;13;2;26;33;1;0;0;False;2;12116.3;0;2;1;True;False;0
26;13;0;29;30;1;0;0;False;0;1648.07;0;2;1;False;False;1
26;18;0;30;31;1;0;0;False;0;716.956;2;2;1;True;False;1
26;26;0;27;27;2;0;0;False;0;436.115;0;2;1;True;False;1
26;12;2;28;32;1;0;0;False;2;9405.81;0;0;1;False;False;0
26;45;0;13;15;3;0;0;False;2;7762.23;0;2;1;False;False;1
26;18;1;32;34;1;0;0;False;1;1058.65;2;2;1;False;False;1
26;11;0;28;28;1;0;0;False;0;1109.11;2;1;1;False;True;1
26;11;0;26;26;3;0;0;False;0;1690.58;2;1;1;True;True;1
26;37;1;34;34;1;0;0;False;1;427.175;0;1;1;False;False;0
26;47;2;31;35;1;0;0;False;2;1804.01;0;2;1;True;False;0
26;11;0;27;27;1;0;0;False;1;767.178;0;2;1;False;False;1
26;18;0;31;31;1;0;0;False;1;242.632;0;1;1;False;True;1
26;11;1;32;32;1;0;0;False;0;1435.9;0;1;1;True;True;0
26;37;1;42;43;5;0;0;False;2;1739.85;0;2;1;True;False;1
26;31;1;30;31;1;0;0;False;0;2771.39;0;2;1;False;False;1
26;31;1;27;27;3;0;0;False;0;725.007;0;2;1;True;False;0
26;13;1;27;27;1;0;0;False;0;633.783;0;1;1;True;False;0
26;13;1;45;46;4;0;0;False;0;2107.38;0;2;1;False;True;1
26;18;0;30;31;1;0;0;False;0;866.5189999999999;2;2;1;False;False;2
26;50;2;28;28;2;0;0;False;1;967.9889999999999;0;2;1;True;False;0
26;45;1;34;36;1;1;0;False;2;7723.67;0;2;1;True;False;0
26;11;1;33;34;1;0;0;False;0;1419.64;0;0;1;False;False;1
26;11;0;31;31;1;0;0;False;0;1619.21;0;1;1;False;True;1
26;37;1;26;26;1;0;0;False;0;2981.56;0;1;1;True;True;0
26;45;0;36;36;1;0;0;False;0;1272.49;0;1;1;False;True;1
26;11;1;27;29;1;0;0;False;0;2781.04;0;2;1;True;True;0
26;45;1;32;33;2;0;0;False;0;784.206;0;2;1;True;False;0
26;30;0;31;31;2;0;0;False;2;1426.51;0;0;1;True;True;2
26;32;1;28;30;2;0;0;False;2;5020.28;2;2;1;False;False;0
26;11;1;33;34;2;0;1;False;0;1010.76;0;2;1;False;True;0
26;37;1;42;43;1;0;0;False;2;5580.52;0;2;1;True;False;0
26;37;0;28;29;2;0;0;False;2;1739.85;0;2;1;True;False;1
26;13;1;29;29;1;0;0;False;0;297.328;0;1;1;False;False;0
26;31;0;31;33;1;0;0;False;0;1370.14;2;2;1;True;False;2
26;45;0;23;25;2;0;0;False;0;3423.55;2;2;1;False;False;1
26;11;0;27;27;1;1;0;False;0;636.83;2;1;1;True;False;1
26;45;0;31;31;2;0;0;False;0;1365.79;2;0;1;True;False;2
26;45;1;36;39;1;0;0;False;2;10877.2;0;2;1;True;False;0
26;11;0;27;28;1;0;0;False;0;625.2719999999999;0;2;1;False;False;2
26;12;2;34;35;2;0;0;False;0;2770.91;0;2;1;True;True;0
26;47;0;32;32;2;0;0;False;0;1172.27;2;1;1;True;False;1
26;18;1;27;28;1;0;0;False;1;697.89;0;2;1;False;False;0
26;45;0;32;33;2;0;0;False;0;1676.33;2;2;1;True;False;1
26;11;0;30;31;2;0;0;False;0;1352.4;0;0;1;False;True;2
26;11;0;29;30;2;0;0;False;0;1895.86;0;0;1;True;False;2
26;11;0;30;30;1;0;0;False;1;567.7080000000001;0;2;1;True;False;1
26;18;2;27;27;1;0;0;False;1;648.145;0;2;1;False;False;0
26;13;1;27;27;1;0;0;False;2;6309.19;0;1;1;False;False;0
26;37;1;33;35;2;0;0;False;0;1409.94;0;2;1;True;False;0
26;11;0;28;28;1;0;0;False;2;7199.18;2;1;1;True;True;1
26;47;0;27;27;1;0;0;False;0;826.921;0;1;1;False;False;1
26;45;0;43;45;1;0;0;False;0;3573.53;0;2;1;False;True;2
26;12;0;27;32;1;0;0;False;2;1465.96;2;2;1;False;True;1
26;11;0;29;31;2;0;0;False;1;277.66900000000004;0;2;1;False;False;1
26;11;0;28;28;1;0;0;False;1;680.6560000000001;0;1;1;True;True;1
26;45;0;29;29;4;0;0;False;0;826.921;0;1;1;False;False;1
26;47;2;27;28;1;0;0;False;2;4164.27;2;2;1;True;False;0
26;31;1;30;30;2;0;0;False;0;374.417;0;2;0;True;False;0
26;11;0;28;30;1;0;0;False;0;1329.62;0;2;1;False;False;1
26;31;0;27;27;1;0;0;False;0;1216.19;2;1;1;False;True;1
26;11;0;29;29;3;1;0;False;0;1653.49;0;1;1;True;True;1
26;37;1;30;32;1;0;0;False;2;1663.61;2;0;1;True;True;1
26;13;1;26;26;1;0;0;False;0;696.648;0;1;1;True;False;0
26;37;0;29;31;3;0;0;False;2;9448.12;0;2;1;False;False;1
26;12;1;27;27;1;0;0;False;0;308.744;0;2;1;True;False;0
26;18;0;29;29;3;0;0;False;2;2042.95;2;1;1;False;False;1
26;11;0;34;34;2;2;0;True;2;4107.61;3;0;1;True;False;2
26;36;0;27;28;1;0;0;False;0;3026.52;0;0;1;False;True;2
26;31;0;34;35;2;0;0;False;0;1640.79;0;2;1;True;False;1
26;11;0;27;27;2;0;0;False;0;543.802;0;1;1;True;False;1
26;18;0;32;33;2;0;0;False;0;838.783;0;2;1;True;True;1
26;26;1;28;32;1;0;0;False;0;3912.71;0;2;1;False;True;0
26;11;0;27;27;2;0;0;True;2;0.0;0;1;1;True;False;1
26;45;1;27;27;1;0;0;False;2;2758.78;0;1;1;False;False;0
26;37;1;27;27;1;0;0;False;2;1898.92;2;1;1;True;False;0
26;45;1;41;42;4;0;0;False;1;553.109;0;2;0;False;False;0
26;37;0;27;27;1;0;0;False;0;839.375;2;1;1;False;True;1
26;18;0;28;28;1;0;0;False;0;1172.27;0;2;1;False;False;1
26;37;1;31;34;2;0;0;False;2;9262.34;0;2;1;True;False;0
26;37;0;32;33;2;0;0;False;0;590.67;0;2;1;True;False;1
26;13;1;27;28;1;0;0;False;0;1216.19;0;2;1;True;False;1
26;45;0;27;27;1;0;0;False;2;2497.52;0;2;1;True;False;1
26;47;2;32;33;1;0;0;False;1;653.741;3;2;1;False;False;0
26;12;1;26;26;1;0;0;False;2;1739.85;0;1;1;False;False;0
26;45;0;40;40;1;0;0;False;0;887.936;0;1;1;False;False;1
26;45;1;27;31;1;0;0;False;0;666.1260000000001;0;2;1;False;False;0
26;31;1;27;27;1;0;0;False;0;992.442;0;2;1;False;False;0
26;18;1;30;30;1;0;0;False;2;1219.65;0;1;1;False;False;0
26;45;1;35;35;2;0;0;False;1;247.174;0;1;1;False;False;0
26;12;0;27;28;1;0;0;False;0;1031.96;2;2;1;True;False;1
26;9;2;33;1;1;0;0;False;2;7578.16;0;0;1;True;False;0
26;54;1;26;26;1;0;0;False;0;2524.44;0;1;1;False;False;0
26;11;0;27;27;1;0;0;False;0;871.182;0;1;1;True;True;1
26;11;1;26;26;1;0;0;False;0;636.83;0;1;1;False;False;0
26;54;0;26;26;1;0;0;False;0;2547.54;2;1;1;False;False;1
26;9;1;30;33;1;0;0;False;1;364.903;2;2;1;True;True;1
26;50;1;36;37;2;0;0;False;0;687.3860000000001;0;2;1;True;False;1
26;18;0;28;28;1;0;0;False;0;1281.43;2;2;1;True;False;1
26;11;0;36;36;2;0;0;False;1;242.632;0;2;1;True;False;1
26;19;0;31;31;1;0;0;False;0;4638.59;2;1;1;False;False;1
26;5;2;32;33;1;0;0;False;0;734.605;0;2;1;False;False;0
26;13;1;31;31;2;0;0;False;1;599.447;0;1;1;True;False;0
26;18;0;28;28;1;0;0;False;1;762.081;0;2;1;False;False;1
26;47;2;26;28;1;0;0;False;2;1370.61;0;2;1;True;False;0
26;13;1;28;31;1;0;0;False;0;530.9159999999999;0;1;1;True;False;0
26;37;0;32;33;1;0;0;False;0;833.706;0;2;1;False;True;1
26;22;2;30;34;1;2;0;False;1;1007.61;2;0;1;True;False;0
26;47;1;30;30;1;0;0;False;1;728.421;0;2;1;False;False;1
26;12;1;27;29;1;0;0;False;1;627.977;0;2;0;True;False;0
26;9;1;27;27;1;0;0;False;0;1006.63;0;1;1;True;False;0
26;11;0;33;34;1;0;0;False;0;478.727;0;2;1;False;False;1
26;47;0;32;33;1;0;0;False;0;1098.02;0;2;1;False;True;1
26;12;1;27;27;3;0;0;False;0;830.159;0;1;1;True;False;0
26;1;1;29;29;3;1;0;False;0;1022.61;0;1;1;False;False;0
26;11;1;34;34;2;0;0;False;0;573.073;0;1;1;False;False;0
26;13;1;42;43;1;0;0;False;0;2602.26;0;2;1;False;True;1
26;13;1;28;29;2;0;0;False;0;637.576;0;2;1;True;False;0
26;18;0;29;29;1;0;0;False;1;691.791;0;1;1;False;False;1
26;47;2;42;50;4;0;0;False;0;762.0060000000001;0;2;1;False;True;0
26;37;0;31;33;1;0;0;False;2;1844.12;0;2;1;False;False;1
26;32;1;35;35;1;0;0;False;1;1797.92;2;1;1;True;False;0
26;47;1;33;34;1;0;0;False;0;1487.09;0;2;1;False;False;0
26;12;1;26;27;1;0;0;False;0;1441.14;0;2;1;False;False;1
26;54;1;37;37;1;0;0;False;0;1270.71;0;2;1;True;True;0
26;9;1;51;51;1;0;0;False;0;882.679;0;2;1;True;False;0
26;9;0;28;29;2;0;0;False;1;1521.07;0;2;1;False;False;1
26;26;0;27;27;1;0;0;False;0;1441.14;2;1;1;False;True;1
26;18;0;31;32;2;0;0;False;0;1733.68;2;2;1;True;False;2
26;37;1;29;29;1;0;0;False;0;1673.26;0;1;1;True;False;0
26;31;1;28;29;2;0;0;False;0;374.417;0;2;0;False;False;0
26;18;0;29;29;1;0;0;False;0;1422.73;2;1;1;False;False;1
26;12;1;26;28;1;0;0;False;2;1339.68;2;2;1;False;False;0
26;21;1;26;26;2;0;0;False;1;656.863;2;1;1;False;False;0
26;31;0;28;28;2;0;0;False;1;509.298;0;2;1;True;False;1
26;37;0;26;27;2;0;0;False;1;1188.15;2;0;1;True;False;2
26;49;1;32;33;1;0;0;False;0;1422.52;0;2;1;True;False;0
26;31;1;26;30;2;0;0;False;2;616.372;0;1;1;True;False;0
26;13;0;32;33;2;0;0;False;0;933.607;3;2;1;True;False;2
26;18;1;42;44;2;0;0;False;2;9377.16;3;2;1;True;False;0
26;13;0;27;27;2;0;0;False;0;929.8380000000001;0;1;1;False;False;1
26;13;0;42;42;4;0;0;False;0;2161.63;0;1;1;True;True;1
26;37;1;31;35;1;0;0;False;0;2467.35;0;2;1;True;False;0
26;31;0;29;30;1;0;1;False;0;560.01;0;2;1;True;False;2
26;18;0;29;30;3;0;0;False;1;894.834;0;2;1;False;False;1
26;45;1;28;28;1;0;0;False;0;948.404;0;2;1;True;False;1
26;54;2;31;33;1;0;0;False;0;2392.91;0;2;1;True;False;0
26;11;1;32;33;1;0;0;False;1;274.58099999999996;0;2;1;False;False;1
26;45;1;37;38;1;0;0;False;0;878.1039999999999;0;2;1;True;False;0
26;45;1;15;16;4;1;0;False;0;1147.62;0;2;0;False;False;0
26;31;0;34;34;4;0;0;False;1;275.187;3;2;0;False;False;1
26;18;1;31;34;1;0;0;False;0;1301.73;0;2;1;True;False;1
26;31;0;27;27;1;0;0;False;0;1962.05;2;1;1;False;False;1
26;13;0;27;28;3;1;0;False;0;469.809;2;2;1;True;False;1
26;41;1;30;34;1;0;0;False;0;1312.48;0;2;1;True;False;0
26;11;1;41;44;1;0;0;False;2;10467.7;0;2;1;False;False;0
26;9;1;38;38;1;0;0;False;1;96.03200000000001;0;1;1;True;False;0
26;12;1;36;38;1;0;0;False;2;6316.86;0;2;1;True;False;0
26;18;0;28;28;1;0;0;False;0;1704.02;2;1;1;True;False;1
26;11;1;28;29;1;0;0;False;0;1316.11;0;2;1;True;False;1
26;26;1;30;36;2;0;0;False;0;3374.76;0;2;1;True;False;0
26;54;1;40;41;2;0;0;False;0;867.59;0;2;1;True;False;0
26;18;1;32;33;3;0;0;False;0;1486.65;0;2;1;True;False;0
26;47;1;28;29;1;0;0;False;1;783.5980000000001;0;2;1;False;False;0
26;18;1;38;40;2;0;0;False;2;9621.54;0;2;1;False;False;0
26;18;1;28;35;1;0;0;False;0;1557.24;2;2;1;True;False;1
26;12;0;27;28;2;0;0;False;0;1131.13;0;2;1;True;True;2
26;37;0;33;33;2;0;0;False;0;1087.62;0;2;1;True;False;1
26;18;0;27;27;1;0;0;False;0;964.903;3;1;1;True;False;1
26;11;0;31;32;1;0;0;False;0;1676.9;0;2;1;False;False;2
26;12;0;27;28;1;0;0;False;0;1174.12;2;2;1;True;True;1
26;54;1;26;27;1;0;0;False;0;3247.2;0;2;1;False;True;1
26;45;1;27;27;1;0;0;False;1;600.7819999999999;3;1;1;True;False;0
26;1;1;49;50;1;0;0;False;0;1138.23;0;2;1;True;False;0
26;47;0;32;33;1;0;0;False;0;1100.32;0;2;1;False;False;1
26;11;0;27;27;1;0;0;False;0;715.4680000000001;2;1;1;True;False;1
26;45;1;34;34;2;0;0;False;0;1031.96;0;2;0;True;False;0
26;11;0;28;28;1;0;0;False;0;1358.6;0;1;1;False;True;1
26;37;1;30;31;3;0;0;False;1;542.096;2;2;1;True;False;0
26;12;1;27;28;1;0;0;False;0;858.826;0;2;1;False;False;0
26;47;1;27;27;1;0;0;False;0;545.749;0;2;1;True;False;1
26;18;1;28;28;1;0;0;False;1;528.845;0;2;1;True;True;0
26;45;0;28;28;1;0;0;False;2;3514.09;0;1;1;True;False;1
26;18;0;28;28;1;0;0;False;0;1087.62;0;1;1;False;False;1
26;37;1;28;28;1;0;0;False;2;8190.98;0;2;1;True;False;0
26;13;0;28;28;1;0;0;False;0;1191.84;2;1;1;False;False;1
26;31;0;42;42;1;0;0;False;0;794.429;3;1;1;True;False;1
26;47;0;34;34;3;0;0;False;2;1344.83;0;1;1;False;False;1
26;12;0;28;29;2;0;0;False;2;2276.79;2;2;0;True;True;2
26;47;1;36;37;1;0;0;False;2;3185.95;0;2;1;True;False;0
26;13;2;27;27;1;0;0;False;0;436.115;0;2;1;False;False;0
26;11;0;27;27;2;0;0;False;0;826.921;0;2;1;True;False;2
26;11;1;27;27;1;0;0;False;2;4107.47;2;1;1;True;False;0
26;11;1;27;27;1;0;0;False;2;11020.4;2;1;1;False;False;0
26;45;0;27;27;1;0;0;False;1;471.01;0;2;1;False;False;2
26;11;0;27;27;2;0;0;True;2;4241.49;0;1;1;True;False;1
26;47;2;27;35;1;0;0;False;2;1488.6;2;2;1;True;False;0
26;18;1;27;27;2;0;0;False;1;494.795;0;1;1;True;False;0
26;50;1;27;28;1;0;0;False;0;780.956;0;2;1;True;False;0
26;12;1;31;31;1;0;0;False;2;6566.27;0;1;1;False;False;0
26;45;2;30;31;1;0;0;False;0;3005.31;0;2;1;True;False;0
26;12;1;26;26;1;0;0;False;0;704.081;0;1;1;True;False;0
26;47;1;28;28;1;0;0;False;2;1408.22;3;1;1;True;False;0
26;54;1;27;27;1;0;0;False;0;724.2819999999999;0;2;1;True;False;1
26;31;0;26;26;1;0;0;False;1;275.187;2;1;1;False;False;1
26;12;0;31;31;2;1;0;False;2;1811.96;0;1;1;True;False;1
26;47;1;42;42;1;0;0;False;1;631.83;0;1;1;False;True;0
26;31;0;37;38;6;0;0;False;0;1001.22;0;2;1;True;True;2
26;11;2;27;28;1;0;0;False;2;10717.8;0;2;1;False;False;0
26;45;0;31;31;2;2;0;False;0;771.6360000000001;0;2;1;False;False;1
26;26;1;37;46;1;0;0;False;0;1496.78;0;2;1;True;False;0
26;11;0;27;27;1;0;0;False;0;1782.47;0;1;1;False;False;1
26;49;0;26;26;1;0;0;False;2;6343.46;2;1;1;False;False;1
26;11;0;29;35;2;1;0;False;0;1065.56;0;2;1;True;True;1
26;12;1;33;33;1;0;0;False;1;360.60400000000004;0;1;1;False;False;0
26;37;1;27;27;2;0;0;False;2;1842.89;2;2;1;False;False;0
26;11;0;33;34;2;0;0;False;0;1215.6;0;2;0;False;False;1
26;1;0;32;32;2;0;0;False;0;1358.6;0;1;1;True;True;1
26;31;0;28;28;2;0;0;False;0;1949.49;0;2;1;True;False;2
26;45;1;46;48;1;0;0;False;2;7103.95;3;2;1;False;False;0
26;11;0;32;33;1;0;0;False;1;456.815;0;2;1;True;False;1
26;13;1;32;34;1;0;0;False;2;1104.62;0;2;1;False;False;0
26;45;1;35;37;1;0;0;False;0;2231.64;0;0;1;True;True;1
